Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX355,04/25/2017,32A,1635/25,NCE,1845/25,LHR
XX356,04/25/2017,319,1640/25,LHR,1845/25,NCE
XX911,04/25/2017,319,1640/25,FRA,1825/25,LHR
XX095,04/25/2017,78B,1640/25,LHR,2345/25,YUL
XX160,04/25/2017,789,1640/25,PVG,0510/26,LHR
XX1403,04/25/2017,32A,1640/25,MAN,1745/25,LHR
XX717,04/25/2017,767,1640/25,ZRH,1830/25,LHR
XX755,04/25/2017,319,1640/25,BSL,1820/25,LHR
XX824,04/25/2017,319,1640/25,LHR,1805/25,DUB
XX680,04/25/2017,32A,1640/25,LHR,2040/25,IST
XX557,04/25/2017,321,1645/25,FCO,1930/25,LHR
XX735,04/25/2017,319,1645/25,GVA,1830/25,LHR
XX2653,04/25/2017,31N,1645/25,SZG,1845/25,LGW
XX961,04/25/2017,32A,1645/25,MUC,1850/25,LHR
XX322,04/25/2017,32A,1645/25,LHR,1805/25,CDG
XX736,04/25/2017,32A,1645/25,LHR,1830/25,GVA
XX2709,04/25/2017,32E,1700/25,BCN,1915/25,LGW
XX179,04/25/2017,77Z,1700/25,LHR,0055/26,JFK
XX567,04/25/2017,319,1700/25,MXP,1905/25,LHR
XX580,04/25/2017,32A,1700/25,LHR,1900/25,MXP
XX633,04/25/2017,767,1700/25,ATH,2050/25,LHR
XX545,04/25/2017,32A,1705/25,BLQ,1925/25,LHR
XX1420,04/25/2017,32A,1705/25,LHR,1825/25,BHD
XX442,04/25/2017,32A,1705/25,LHR,1825/25,AMS
XX921,04/25/2017,319,1705/25,STR,1850/25,LHR
XX967,04/25/2017,319,1705/25,HAM,1850/25,LHR
XX418,04/25/2017,32A,1710/25,LHR,1830/25,LUX
XX869,04/25/2017,32A,1710/25,BUD,1950/25,LHR
XX569,04/25/2017,319,1710/25,LIN,1910/25,LHR
XX399,04/25/2017,319,1710/25,BRU,1825/25,LHR
XX1402,04/25/2017,319,1710/25,LHR,1815/25,MAN
XX1336,04/25/2017,319,1715/25,LHR,1830/25,NCL
XX1492,04/25/2017,32Z,1715/25,LHR,1840/25,GLA
XX987,04/25/2017,32A,1715/25,TXL,1915/25,LHR
XX1316,04/25/2017,32J,1715/25,LHR,1850/25,ABZ
XX2763,04/25/2017,32E,1715/25,AMS,1835/25,LGW
XX056,04/25/2017,38A,1720/25,JNB,0430/26,LHR
XX1315,04/25/2017,319,1720/25,ABZ,1855/25,LHR
XX103,04/25/2017,78B,1720/25,LHR,0215/26,YYC
XX2062,04/25/2017,77K,1720/25,MRU,0540/26,LGW
XX441,04/25/2017,321,1725/25,AMS,1845/25,LHR
XX058,04/25/2017,74V,1730/25,CPT,0530/26,LHR
XX337,04/25/2017,319,1730/25,ORY,1850/25,LHR
XX1458,04/25/2017,32A,1730/25,LHR,1855/25,EDI
XX972,04/25/2017,32A,1730/25,LHR,1910/25,HAM
XX2595,04/25/2017,32M,1735/25,CTA,2055/25,LGW
XX748,04/25/2017,32A,1735/25,LHR,1910/25,BSL
XX2731,04/25/2017,32E,1735/25,TFS,2150/25,LGW
XX705,04/25/2017,32A,1735/25,VIE,2000/25,LHR
XX807,04/25/2017,319,1735/25,BLL,1925/25,LHR
XX2611,04/25/2017,31N,1735/25,NAP,2025/25,LGW
XX570,04/25/2017,32A,1735/25,LHR,1930/25,LIN
XX1495,04/25/2017,321,1735/25,GLA,1900/25,LHR
XX558,04/25/2017,32A,1735/25,LHR,2010/25,FCO
XX463,04/25/2017,321,1735/25,MAD,1955/25,LHR
XX031,04/25/2017,38A,1740/25,LHR,0540/26,HKG
XX1459,04/25/2017,319,1740/25,EDI,1910/25,LHR
XX2718,04/25/2017,31N,1740/25,LGW,2035/25,AGP
XX798,04/25/2017,32A,1740/25,LHR,2035/25,HEL
XX913,04/25/2017,319,1740/25,FRA,1925/25,LHR
XX838,04/25/2017,319,1745/25,LHR,1905/25,DUB
XX503,04/25/2017,32A,1750/25,LIS,2025/25,LHR
XX1486,04/25/2017,32A,1755/25,LHR,1925/25,GLA
XX2667,04/25/2017,32M,1755/25,RAK,2120/25,LGW
XX884,04/25/2017,321,1755/25,LHR,2110/25,OTP
XX822,04/25/2017,321,1755/25,LHR,1955/25,CPH
XX2799,04/25/2017,32U,1800/25,SVQ,2040/25,LGW
XX1419,04/25/2017,32C,1800/25,BHD,1920/25,LHR
XX338,04/25/2017,319,1800/25,LHR,1920/25,ORY
XX055,04/25/2017,38A,1805/25,LHR,0505/26,JNB
XX2945,04/25/2017,31N,1805/25,EDI,1940/25,LGW
XX2689,04/25/2017,32E,1805/25,GOA,2005/25,LGW
XX793,04/25/2017,32A,1805/25,GOT,2015/25,LHR
XX946,04/25/2017,32A,1805/25,LHR,1930/25,DUS
XX1426,04/25/2017,32A,1810/25,LHR,1935/25,BHD
XX451,04/25/2017,321,1810/25,PMI,2045/25,LHR
XX1345,04/25/2017,319,1810/25,LBA,1920/25,LHR
XX482,04/25/2017,32A,1815/25,LHR,2020/25,BCN
XX449,04/25/2017,32A,1815/25,MJV,2055/25,LHR
XX955,04/25/2017,319,1815/25,MUC,2015/25,LHR
XX821,04/25/2017,32A,1815/25,CPH,2020/25,LHR
XX706,04/25/2017,32A,1815/25,LHR,2030/25,VIE
XX364,04/25/2017,32A,1815/25,LHR,1955/25,LYS
XX988,04/25/2017,32A,1820/25,LHR,2010/25,TXL
XX802,04/25/2017,321,1820/25,LHR,2020/25,GOT
XX857,04/25/2017,32A,1820/25,PRG,2025/25,LHR
XX2777,04/25/2017,31N,1820/25,JER,1920/25,LGW
XX1463,04/25/2017,319,1825/25,EDI,1955/25,LHR
XX257,04/25/2017,789,1825/25,LHR,0250/26,DEL
XX770,04/25/2017,319,1825/25,LHR,2040/25,OSL
XX2965,04/25/2017,31N,1830/25,GLA,1955/25,LGW
XX979,04/25/2017,319,1830/25,HAJ,2005/25,LHR
XX487,04/25/2017,32A,1835/25,BCN,2050/25,LHR
XX916,04/25/2017,319,1840/25,LHR,2020/25,FRA
XX2778,04/25/2017,31N,1840/25,LGW,1945/25,JER
XX404,04/25/2017,32A,1840/25,LHR,1950/25,BRU
XX246,04/25/2017,77Z,1840/25,GRU,0605/26,LHR
XX349,04/25/2017,321,1840/25,NCE,2050/25,LHR
XX720,04/25/2017,32A,1845/25,LHR,2035/25,ZRH
XX823,04/25/2017,319,1845/25,DUB,2010/25,LHR
XX945,04/25/2017,319,1845/25,DUS,2010/25,LHR
XX2159,04/25/2017,77C,1845/25,UVF,1950/25,POS
XX1407,04/25/2017,319,1850/25,MAN,1955/25,LHR
XX858,04/25/2017,32A,1850/25,LHR,2050/25,PRG
XX183,04/25/2017,77Y,1850/25,LHR,0235/26,JFK
XX2157,04/25/2017,77D,1850/25,ANU,2020/25,TAB
XX011,04/25/2017,38A,1855/25,LHR,0805/26,SIN
XX239,04/25/2017,77X,1855/25,LHR,0215/26,BOS
XX995,04/25/2017,319,1855/25,TXL,2050/25,LHR
XX738,04/25/2017,32A,1855/25,LHR,2035/25,GVA
XX465,04/25/2017,319,1900/25,MAD,2115/25,LHR
XX957,04/25/2017,319,1900/25,MUC,2100/25,LHR
XX444,04/25/2017,321,1900/25,LHR,2020/25,AMS
XX327,04/25/2017,32A,1900/25,CDG,2015/25,LHR
XX786,04/25/2017,319,1905/25,LHR,2135/25,ARN
XX371,04/25/2017,32A,1905/25,MRS,2100/25,LHR
XX2717,04/25/2017,32M,1905/25,AGP,2150/25,LGW
XX1421,04/25/2017,32A,1905/25,BHD,2025/25,LHR
XX1462,04/25/2017,319,1905/25,LHR,2030/25,EDI
XX2649,04/25/2017,32M,1905/25,TIA,2210/25,LGW
XX054,04/25/2017,74S,1910/25,JNB,0620/26,LHR
XX756,04/25/2017,319,1915/25,LHR,2055/25,BSL
XX598,04/25/2017,321,1915/25,LHR,2125/25,VCE
XX033,04/25/2017,789,1915/25,LHR,0805/26,KUL
XX1337,04/25/2017,319,1915/25,NCL,2030/25,LHR
XX873,04/25/2017,32A,1915/25,KRK,2145/25,LHR
XX737,04/25/2017,32A,1920/25,GVA,2055/25,LHR
XX783,04/25/2017,32A,1920/25,ARN,2150/25,LHR
XX443,04/25/2017,32A,1920/25,AMS,2035/25,LHR
XX970,04/25/2017,319,1920/25,LHR,2055/25,HAJ
XX544,04/25/2017,319,1920/25,LHR,2130/25,BLQ
XX419,04/25/2017,32A,1920/25,LUX,2045/25,LHR
XX769,04/25/2017,319,1925/25,OSL,2135/25,LHR
XX1497,04/25/2017,32Z,1925/25,GLA,2045/25,LHR
XX504,04/25/2017,32A,1925/25,LHR,2210/25,LIS
XX471,04/25/2017,32A,1930/25,BCN,2140/25,LHR
XX958,04/25/2017,319,1930/25,LHR,2125/25,MUC
XX1404,04/25/2017,32A,1930/25,LHR,2030/25,MAN
XX1465,04/25/2017,32A,1935/25,EDI,2100/25,LHR
XX582,04/25/2017,319,1935/25,LHR,2130/25,MXP
XX376,04/25/2017,32A,1935/25,LHR,2125/25,TLS
XX326,04/25/2017,319,1935/25,LHR,2050/25,CDG
XX826,04/25/2017,319,1935/25,LHR,2055/25,DUB
XX1317,04/25/2017,32J,1935/25,ABZ,2105/25,LHR
XX839,04/25/2017,319,1940/25,DUB,2055/25,LHR
XX2783,04/25/2017,32E,1940/25,OPO,2200/25,LGW
XX357,04/25/2017,319,1940/25,NCE,2140/25,LHR
XX634,04/25/2017,32A,1950/25,LHR,2325/25,ATH
XX581,04/25/2017,32A,1950/25,MXP,2140/25,LHR
XX352,04/25/2017,319,1950/25,LHR,2150/25,NCE
XX870,04/25/2017,32A,1955/25,LHR,2225/25,BUD
XX1498,04/25/2017,321,1955/25,LHR,2120/25,GLA
XX1338,04/25/2017,319,1955/25,LHR,2105/25,NCL
XX2946,04/25/2017,31N,1955/25,LGW,2115/25,EDI
XX1318,04/25/2017,319,1955/25,LHR,2125/25,ABZ
XX749,04/25/2017,32A,1955/25,BSL,2130/25,LHR
XX1493,04/25/2017,32A,2005/25,GLA,2125/25,LHR
XX153,04/25/2017,77J,2010/25,LHR,0155/26,IKA
XX138,04/25/2017,789,2015/25,BOM,0550/26,LHR
XX064,04/25/2017,74V,2015/25,NBO,0455/26,LHR
XX2968,04/25/2017,32G,2015/25,LGW,2135/25,GLA
XX109,04/25/2017,77Y,2020/25,LHR,0330/26,DXB
XX142,04/25/2017,789,2020/25,DEL,0530/26,LHR
XX199,04/25/2017,77G,2025/25,LHR,0540/26,BOM
XX057,04/25/2017,74S,2025/25,LHR,0715/26,JNB
XX059,04/25/2017,74V,2030/25,LHR,0800/26,CPT
XX1496,04/25/2017,32C,2035/25,LHR,2200/25,GLA
XX015,04/25/2017,77G,2035/25,LHR,0945/26,SIN
XX250,04/25/2017,789,2040/25,SCL,1100/26,LHR
XX027,04/25/2017,77G,2045/25,LHR,0840/26,HKG
XX247,04/25/2017,77Z,2050/25,LHR,0845/26,GRU
XX1460,04/25/2017,321,2050/25,LHR,2210/25,EDI
XX251,04/25/2017,789,2055/25,LHR,1130/26,SCL
XX157,04/25/2017,74S,2055/25,LHR,0305/26,KWI
XX9250P,04/25/2017,319,2100/25,LHR,2145/25,LGW
XX194,04/25/2017,77Z,2105/25,IAH,0625/26,LHR
XX206,04/25/2017,74V,2110/25,MIA,0540/26,LHR
XX2154,04/25/2017,77C,2110/25,BGI,0520/26,LGW
XX123,04/25/2017,77Y,2110/25,LHR,0405/26,DOH
XX105,04/25/2017,77Y,2120/25,LHR,0415/26,DXB
XX2719,04/25/2017,31N,2120/25,AGP,0005/26,LGW
XX245,04/25/2017,77J,2125/25,LHR,1115/26,EZE
XX106,04/25/2017,74V,2130/25,DXB,0515/26,LHR
XX133,04/25/2017,789,2130/25,LHR,0335/26,JED
XX163,04/25/2017,32J,2130/25,LHR,0230/26,TLV
XX2158,04/25/2017,77C,2135/25,POS,2235/25,UVF
XX237,04/25/2017,32J,2135/25,LHR,0125/26,DME
XX083,04/25/2017,77Y,2135/25,LHR,0345/26,ABV
XX2036,04/25/2017,77D,2135/25,MCO,0555/26,LGW
XX2204,04/25/2017,77D,2140/25,PUJ,0555/26,LGW
XX072,04/25/2017,789,2150/25,AUH,0530/26,LHR
XX074,04/25/2017,77Y,2155/25,LOS,0425/26,LHR
XX124,04/25/2017,77X,2200/25,BAH,0515/26,LHR
XX216,04/25/2017,74S,2200/25,IAD,0520/26,LHR
XX2156,04/25/2017,77D,2205/25,TAB,2325/25,ANU
XX262,04/25/2017,77X,2210/25,RUH,0510/26,LHR
XX184,04/25/2017,77Z,2220/25,EWR,0515/26,LHR
XX002,04/25/2017,318,2225/25,JFK,0550/26,LCY
XX294,04/25/2017,74S,2230/25,ORD,0620/26,LHR
XX066,04/25/2017,74S,2230/25,PHL,0535/26,LHR
XX112,04/25/2017,74S,2230/25,JFK,0525/26,LHR
XX282,04/25/2017,38A,2235/25,LAX,0910/26,LHR
XX092,04/25/2017,74S,2235/25,YYZ,0550/26,LHR
XX2166,04/25/2017,77C,2235/25,TPA,0705/26,LGW
XX078,04/25/2017,74V,2235/25,ACC,0515/26,LHR
XX174,04/25/2017,77Y,2300/25,JFK,0610/26,LHR
XX2278,04/25/2017,77K,2310/25,OAK,0930/26,LGW
XX192,04/25/2017,74S,2315/25,DFW,0810/26,LHR
XX2232,04/25/2017,77C,2315/25,BDA,0600/26,LGW
XX190,04/25/2017,789,2320/25,AUS,0850/26,LHR
XX212,04/25/2017,74S,2320/25,BOS,0550/26,LHR
XX8006,04/25/2017,75O,2330/25,JFK,0700/26,ORY
XX176,04/25/2017,77Y,2330/25,JFK,0635/26,LHR
XX2158,04/25/2017,77C,2335/25,UVF,0755/26,LGW
XX284,04/25/2017,74S,2340/25,SFO,1005/26,LHR
XX008,04/25/2017,77G,2350/25,HND,1210/26,LHR
XX2038,04/25/2017,77K,2355/25,MCO,0825/26,LGW
XX036,04/26/2017,78B,0001/26,MAA,1050/26,LHR
XX270,04/26/2017,74V,0010/26,LAS,1010/26,LHR
XX116,04/26/2017,74V,0015/26,JFK,0725/26,LHR
XX2156,04/25/2017,77D,0035/26,ANU,0830/26,LGW
XX208,04/26/2017,38A,0040/26,MIA,0920/26,LHR
XX172,04/26/2017,74S,0045/26,JFK,0750/26,LHR
XX196,04/26/2017,77Z,0125/26,IAH,1045/26,LHR
XX228,04/26/2017,78B,0125/26,BWI,0835/26,LHR
XX118,04/26/2017,77J,0130/26,BLR,1210/26,LHR
XX202,04/26/2017,74S,0130/26,BOS,0805/26,LHR
XX114,04/26/2017,77Z,0130/26,JFK,0835/26,LHR
XX218,04/26/2017,74V,0130/26,DEN,1030/26,LHR
XX188,04/26/2017,789,0130/26,EWR,0820/26,LHR
XX094,04/26/2017,78B,0135/26,YUL,0805/26,LHR
XX018,04/26/2017,78B,0135/26,ICN,1330/26,LHR
XX296,04/26/2017,74S,0140/26,ORD,0925/26,LHR
XX276,04/26/2017,78B,0145/26,HYD,1210/26,LHR
XX2272,04/26/2017,77D,0200/26,JFK,0900/26,LGW
XX098,04/26/2017,77Y,0200/26,YYZ,0905/26,LHR
XX048,04/26/2017,74V,0215/26,SEA,1125/26,LHR
XX226,04/26/2017,77Y,0215/26,ATL,1025/26,LHR
XX292,04/26/2017,74V,0220/26,IAD,0930/26,LHR
XX286,04/26/2017,38A,0230/26,SFO,1255/26,LHR
XX242,04/26/2017,74S,0240/26,MEX,1310/26,LHR
XX288,04/26/2017,74V,0240/26,PHX,1235/26,LHR
XX236,04/26/2017,32J,0245/26,DME,0655/26,LHR
XX182,04/26/2017,77Z,0255/26,JFK,1000/26,LHR
XX168,04/26/2017,77Z,0300/26,PVG,1530/26,LHR
XX278,04/26/2017,789,0305/26,SJC,1320/26,LHR
XX038,04/26/2017,77G,0315/26,PEK,1430/26,LHR
XX272,04/26/2017,77G,0340/26,SAN,1420/26,LHR
XX006,04/26/2017,789,0355/26,NRT,1630/26,LHR
XX084,04/26/2017,74V,0355/26,YVR,1315/26,LHR
XX152,04/26/2017,77J,0405/26,IKA,1020/26,LHR
XX102,04/26/2017,78B,0405/26,YYC,1245/26,LHR
XX274,04/26/2017,74V,0430/26,LAS,1430/26,LHR
XX146,04/26/2017,32J,0435/26,AMM,1015/26,LHR
XX268,04/26/2017,38A,0435/26,LAX,1505/26,LHR
XX010,04/26/2017,77J,0440/26,BKK,1720/26,LHR
XX795,04/26/2017,32A,0445/26,HEL,0800/26,LHR
XX166,04/26/2017,77Y,0445/26,TLV,1010/26,LHR
XX016,04/26/2017,77G,0450/26,SYD,1305/26,SIN
XX751,04/26/2017,319,0450/26,BSL,0635/26,LHR
XX256,04/26/2017,789,0450/26,DEL,1420/26,LHR
XX853,04/26/2017,32A,0450/26,PRG,0700/26,LHR
XX365,04/26/2017,32A,0450/26,LYS,0635/26,LHR
XX803,04/26/2017,321,0500/26,GOT,0715/26,LHR
XX971,04/26/2017,319,0500/26,HAJ,0645/26,LHR
XX631,04/26/2017,32A,0500/26,ATH,0900/26,LHR
XX709,04/26/2017,32A,0500/26,ZRH,0655/26,LHR
XX1321,04/26/2017,319,0505/26,NCL,0625/26,LHR
XX981,04/26/2017,32A,0505/26,TXL,0710/26,LHR
XX389,04/26/2017,32A,0505/26,BRU,0620/26,LHR
XX963,04/26/2017,32A,0505/26,HAM,0645/26,LHR
XX477,04/26/2017,32A,0510/26,BCN,0735/26,LHR
XX472,04/26/2017,32A,0515/26,LHR,0720/26,BCN
XX901,04/26/2017,319,0515/26,FRA,0710/26,LHR
XX811,04/26/2017,321,0520/26,CPH,0735/26,LHR
XX456,04/26/2017,767,0520/26,LHR,0740/26,MAD
XX935,04/26/2017,32A,0520/26,DUS,0650/26,LHR
XX947,04/26/2017,319,0520/26,MUC,0730/26,LHR
XX156,04/26/2017,74S,0520/26,KWI,1215/26,LHR
XX108,04/26/2017,77Y,0520/26,DXB,1315/26,LHR
XX723,04/26/2017,32A,0525/26,GVA,0710/26,LHR
XX561,04/26/2017,32A,0525/26,LIN,0730/26,LHR
XX865,04/26/2017,32A,0525/26,BUD,0810/26,LHR
XX885,04/26/2017,321,0525/26,OTP,0900/26,LHR
XX303,04/26/2017,319,0525/26,CDG,0645/26,LHR
XX132,04/26/2017,789,0530/26,JED,1210/26,LHR
XX341,04/26/2017,319,0530/26,NCE,0745/26,LHR
XX2630,04/26/2017,32M,0530/26,LGW,0805/26,ALC
XX388,04/26/2017,319,0535/26,LHR,0650/26,BRU
XX360,04/26/2017,32A,0540/26,LHR,0715/26,LYS
XX428,04/26/2017,767,0540/26,LHR,0705/26,AMS
XX2931,04/26/2017,31N,0540/26,EDI,0715/26,LGW
XX2786,04/26/2017,31N,0540/26,LGW,0715/26,BOD
XX599,04/26/2017,321,0545/26,VCE,0810/26,LHR
XX2953,04/26/2017,32G,0545/26,GLA,0720/26,LGW
XX761,04/26/2017,319,0545/26,OSL,0815/26,LHR
XX1427,04/26/2017,32A,0545/26,BHD,0715/26,LHR
XX724,04/26/2017,319,0545/26,LHR,0720/26,GVA
XX122,04/26/2017,77Y,0545/26,DOH,1305/26,LHR
XX1385,04/26/2017,32A,0545/26,MAN,0655/26,LHR
XX832,04/26/2017,319,0545/26,LHR,0710/26,DUB
XX1382,04/26/2017,32A,0545/26,LHR,0645/26,MAN
XX2652,04/26/2017,31N,0545/26,LGW,0745/26,SZG
XX771,04/26/2017,319,0545/26,ARN,0830/26,LHR
XX423,04/26/2017,321,0545/26,AMS,0700/26,LHR
XX2678,04/26/2017,32E,0550/26,LGW,0835/26,DBV
XX675,04/26/2017,32A,0550/26,IST,1005/26,LHR
XX148,04/26/2017,32J,0550/26,BEY,1110/26,LHR
XX2606,04/26/2017,32E,0550/26,LGW,0840/26,NAP
XX699,04/26/2017,32A,0550/26,VIE,0820/26,LHR
XX2712,04/26/2017,31N,0550/26,LGW,0850/26,AGP
XX1301,04/26/2017,319,0555/26,ABZ,0735/26,LHR
XX948,04/26/2017,32A,0555/26,LHR,0745/26,MUC
XX1435,04/26/2017,321,0555/26,EDI,0735/26,LHR
XX1475,04/26/2017,321,0555/26,GLA,0730/26,LHR
XX552,04/26/2017,767,0600/26,LHR,0835/26,FCO
XX1432,04/26/2017,32A,0600/26,LHR,0720/26,EDI
XX710,04/26/2017,319,0600/26,LHR,0745/26,ZRH
XX678,04/26/2017,32A,0600/26,LHR,0955/26,IST
XX154,04/26/2017,78B,0600/26,CAI,1110/26,LHR
XX551,04/26/2017,32A,0600/26,FCO,0850/26,LHR
XX902,04/26/2017,767,0605/26,LHR,0740/26,FRA
XX2767,04/26/2017,31N,0605/26,JER,0710/26,LGW
XX812,04/26/2017,32A,0605/26,LHR,0755/26,CPH
XX331,04/26/2017,319,0605/26,ORY,0730/26,LHR
XX332,04/26/2017,319,0605/26,LHR,0730/26,ORY
XX583,04/26/2017,319,0610/26,MXP,0815/26,LHR
XX1414,04/26/2017,319,0610/26,LHR,0730/26,BHD
XX964,04/26/2017,319,0610/26,LHR,0745/26,HAM
XX1324,04/26/2017,32A,0610/26,LHR,0720/26,NCL
XX990,04/26/2017,321,0615/26,LHR,0805/26,TXL
XX664,04/26/2017,32A,0615/26,LHR,1050/26,LCA
XX304,04/26/2017,319,0615/26,LHR,0735/26,CDG
XX1304,04/26/2017,319,0615/26,LHR,0745/26,ABZ
XX2956,04/26/2017,31N,0615/26,LGW,0745/26,GLA
XX1472,04/26/2017,321,0615/26,LHR,0740/26,GLA
XX2582,04/26/2017,32E,0615/26,LGW,0830/26,VCE
XX366,04/26/2017,32A,0620/26,LHR,0815/26,MRS
XX776,04/26/2017,32A,0620/26,LHR,0850/26,ARN
XX2600,04/26/2017,32M,0620/26,LGW,0830/26,PSA
XX543,04/26/2017,319,0620/26,BLQ,0840/26,LHR
XX2936,04/26/2017,31G,0620/26,LGW,0745/26,EDI
XX458,04/26/2017,77Y,0620/26,LHR,0850/26,MAD
XX499,04/26/2017,32A,0625/26,LIS,0910/26,LHR
XX846,04/26/2017,32A,0625/26,LHR,0850/26,WAW
XX2590,04/26/2017,32M,0625/26,LGW,0920/26,BRI
XX377,04/26/2017,32A,0630/26,TLS,0830/26,LHR
XX831,04/26/2017,319,0630/26,DUB,0810/26,LHR
XX9498,04/26/2017,318,0630/26,LHR,0628/27,LHR
XX500,04/26/2017,32A,0630/26,LHR,0915/26,LIS
XX2622,04/26/2017,32M,0630/26,LGW,0840/26,NCE
XX854,04/26/2017,32A,0635/26,LHR,0835/26,PRG
XX790,04/26/2017,32A,0635/26,LHR,0830/26,GOT
XX936,04/26/2017,32Z,0635/26,LHR,0755/26,DUS
XX564,04/26/2017,319,0635/26,LHR,0835/26,LIN
XX478,04/26/2017,32A,0640/26,LHR,0850/26,BCN
XX372,04/26/2017,32A,0640/26,LHR,0830/26,TLS
XX804,04/26/2017,319,0645/26,LHR,0825/26,BLL
XX1434,04/26/2017,767,0645/26,LHR,0810/26,EDI
XX1491,04/26/2017,32C,0645/26,GLA,0815/26,LHR
XX2644,04/26/2017,32E,0645/26,LGW,1005/26,MLA
XX762,04/26/2017,319,0645/26,LHR,0855/26,OSL
XX162,04/26/2017,32J,0645/26,TLV,1220/26,LHR
XX800,04/26/2017,32A,0645/26,LHR,0950/26,KEF
XX572,04/26/2017,32A,0650/26,LHR,0850/26,MXP
XX2780,04/26/2017,32E,0650/26,LGW,1050/26,FNC
XX342,04/26/2017,321,0650/26,LHR,0855/26,NCE
XX2758,04/26/2017,31N,0650/26,LGW,0810/26,AMS
XX1340,04/26/2017,319,0655/26,LHR,0755/26,LBA
XX696,04/26/2017,32A,0655/26,LHR,0910/26,VIE
XX1370,04/26/2017,32A,0700/26,LHR,0800/26,MAN
XX976,04/26/2017,319,0700/26,LHR,0830/26,HAJ
XX1461,04/26/2017,319,0700/26,EDI,0830/26,LHR
XX918,04/26/2017,319,0700/26,LHR,0840/26,STR
XX2770,04/26/2017,31N,0700/26,LGW,0810/26,JER
XX082,04/26/2017,77Y,0705/26,ABV,1340/26,LHR
XX165,04/26/2017,789,0710/26,LHR,1200/26,TLV
XX848,04/26/2017,319,0715/26,LHR,0935/26,ZAG
XX540,04/26/2017,32A,0715/26,LHR,0925/26,BLQ
XX906,04/26/2017,32A,0715/26,LHR,0855/26,FRA
XX890,04/26/2017,32A,0715/26,LHR,1025/26,SOF
XX2542,04/26/2017,32U,0720/26,LGW,1005/26,FCO
XX430,04/26/2017,321,0720/26,LHR,0840/26,AMS
XX416,04/26/2017,32A,0720/26,LHR,0840/26,LUX
XX1474,04/26/2017,32J,0720/26,LHR,0850/26,GLA
XX726,04/26/2017,319,0720/26,LHR,0900/26,GVA
XX882,04/26/2017,32A,0720/26,LHR,1035/26,KBP
XX604,04/26/2017,32Z,0725/26,LHR,0935/26,PSA
XX392,04/26/2017,319,0725/26,LHR,0835/26,BRU
XX2546,04/26/2017,31N,0730/26,LGW,1025/26,ALG
XX548,04/26/2017,319,0730/26,LHR,1000/26,FCO
XX117,04/26/2017,74S,0730/26,LHR,1510/26,JFK
XX752,04/26/2017,32A,0735/26,LHR,0910/26,BSL
XX466,04/26/2017,32A,0735/26,LHR,0930/26,BIO
XX1387,04/26/2017,32A,0735/26,MAN,0845/26,LHR
XX198,04/26/2017,77G,0740/26,BOM,1725/26,LHR
XX828,04/26/2017,32A,0745/26,LHR,0910/26,DUB
XX982,04/26/2017,32A,0745/26,LHR,0935/26,TXL
XX391,04/26/2017,319,0745/26,BRU,0905/26,LHR
XX233,04/26/2017,77Y,0745/26,LHR,1135/26,DME
XX306,04/26/2017,32A,0750/26,LHR,0915/26,CDG
XX1306,04/26/2017,319,0750/26,LHR,0925/26,ABZ
XX2688,04/26/2017,32E,0750/26,LGW,1000/26,GOA
XX866,04/26/2017,32A,0750/26,LHR,1020/26,BUD
XX578,04/26/2017,321,0755/26,LHR,1005/26,VCE
XX833,04/26/2017,319,0755/26,DUB,0925/26,LHR
XX950,04/26/2017,32A,0800/26,LHR,0955/26,MUC
XX640,04/26/2017,32A,0800/26,LHR,1140/26,ATH
XX1325,04/26/2017,32A,0800/26,NCL,0920/26,LHR
XX1439,04/26/2017,32A,0800/26,EDI,0935/26,LHR
XX2787,04/26/2017,31N,0800/26,BOD,0935/26,LGW
XX361,04/26/2017,32A,0800/26,LYS,0945/26,LHR
XX2694,04/26/2017,31N,0805/26,LGW,1100/26,FAO
XX1423,04/26/2017,319,0810/26,BHD,0935/26,LHR
XX473,04/26/2017,32A,0810/26,BCN,1035/26,LHR
XX725,04/26/2017,319,0810/26,GVA,1000/26,LHR
XX1438,04/26/2017,32A,0815/26,LHR,0940/26,EDI
XX774,04/26/2017,321,0815/26,LHR,1045/26,ARN
XX429,04/26/2017,767,0815/26,AMS,0940/26,LHR
XX333,04/26/2017,319,0820/26,ORY,0945/26,LHR
XX878,04/26/2017,32A,0820/26,LHR,1135/26,LED
XX576,04/26/2017,319,0820/26,LHR,1020/26,LIN
XX1305,04/26/2017,319,0825/26,ABZ,1010/26,LHR
XX728,04/26/2017,319,0825/26,LHR,1010/26,GVA
XX2714,04/26/2017,32G,0825/26,LGW,1125/26,AGP
XX711,04/26/2017,319,0825/26,ZRH,1020/26,LHR
XX712,04/26/2017,319,0825/26,LHR,1020/26,ZRH
XX1326,04/26/2017,319,0825/26,LHR,0940/26,NCL
XX1477,04/26/2017,321,0825/26,GLA,1000/26,LHR
XX2957,04/26/2017,31N,0830/26,GLA,1005/26,LGW
XX949,04/26/2017,32A,0830/26,MUC,1035/26,LHR
XX1341,04/26/2017,319,0830/26,LBA,0945/26,LHR
XX965,04/26/2017,319,0835/26,HAM,1025/26,LHR
XX484,04/26/2017,32A,0835/26,LHR,1045/26,BCN
XX2653,04/26/2017,31N,0835/26,SZG,1035/26,LGW
